address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
"1927 N Gilbert Rd, Ste 8","{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'Caters': 'False'}",EREUtvvFDIOOxD_mqpKEBQ,"Ice Cream & Frozen Yogurt, Water Stores, Food",Mesa,"{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '10:0-18:0'}",1,33.450483,-111.787079,Sandee's Water & Ice,85203,17,3.5,AZ
"9090 Boulevard Leduc, Suite 130",{'RestaurantsTakeOut': 'True'},2LRt7Y2-eqpbeDWO2BsPMg,"Ice Cream & Frozen Yogurt, Food, Desserts",Brossard,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",1,45.44623,-73.4388,30 sous Zéro,J4Y 0E9,4,4.0,QC
"2828 Prairie Lakes Dr, Ste 101","{'RestaurantsTakeOut': 'True', 'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",5RutoOuEQGoHdvDoMIL-qg,"Food, Ice Cream & Frozen Yogurt, Do-It-Yourself Food, Desserts",Sun Prairie,"{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-20:0'}",1,43.167659004300006,-89.26993321629999,Orange Leaf Frozen Yogurt,53590,24,3.0,WI
399 Yonge Street,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}",1QTnmxFg_xM46lvpdqBCSA,"Juice Bars & Smoothies, Ice Cream & Frozen Yogurt, Food",Toronto,,0,43.659298799999995,-79.38188029999999,Shakeolait,M5B 1L2,7,2.5,ON
2730 Rue Masson,"{'RestaurantsTakeOut': 'True', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",pRKRbdMgCCZ9COTJ4_D5OQ,"Food, Ice Cream & Frozen Yogurt",Montréal,,1,45.54668,-73.5754709,Les Givrés,H1Y 1W5,6,4.0,QC
"610 Jetton St, Ste 130","{'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",zjySmTfL9WiMDVgp8-Jp3w,"Food, Desserts, Ice Cream & Frozen Yogurt",Davidson,,0,35.5012273,-80.86094940000001,TCBY,28036,3,3.5,NC
6509 Robinson Center Dr,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False'}",x6IffPPcCWOnVA40_joQVA,"Custom Cakes, Cupcakes, Food, Ice Cream & Frozen Yogurt",Pittsburgh,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",1,40.4552226,-80.1620753,Cold Stone Creamery,15205,10,4.0,PA
"66 S Dobson Rd, Ste 150","{'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True'}",cSsIlYt7XtfVhwtDwDYJQw,"Food, Do-It-Yourself Food, Ice Cream & Frozen Yogurt",Mesa,"{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,33.413158,-111.87577900000001,ITwist Frozen Yogurt,85202,11,3.5,AZ
9780 State Route 14,"{'RestaurantsTableService': 'False', 'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Caters': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'NoiseLevel': ""u'quiet'"", 'WiFi': ""u'no'"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1'}",hwfbW1NHjANsuSkR7wJq8w,"Ice Cream & Frozen Yogurt, Fast Food, Food, American (Traditional), Restaurants, Burgers",Streetsboro,"{'Monday': '8:0-23:0', 'Tuesday': '8:0-23:0', 'Wednesday': '8:0-23:0', 'Thursday': '8:0-23:0', 'Friday': '8:0-0:0', 'Saturday': '8:0-0:0', 'Sunday': '8:0-23:0'}",1,41.2515887611,-81.3645087258,Sonic Drive-In,44241,37,2.0,OH
16969 Chagrin Blvd,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",dhuHrRgF7ULuBhV5sCEiGA,"Food, Ice Cream & Frozen Yogurt",Cleveland,,1,41.4650811,-81.56022349999999,Baskin-Robbins,44120,4,2.0,OH
6654 Odana Rd,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsBitcoin': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'False'}",jqNfrXF4e1JjxU3WNj73SA,"Fast Food, Restaurants, Ice Cream & Frozen Yogurt, Food",Madison,,0,43.056323299999995,-89.4946584,TCBY,53719,7,4.5,WI
261055 Crossiron Boulevard,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}",fHUr3Va1Vgtmib4ZbNExwA,"Food Stands, Food, Latin American, Ice Cream & Frozen Yogurt, Restaurants, Colombian, Specialty Food",Rocky View County,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",1,51.2032209,-113.99307150000001,Mangoland,T4A 0G3,3,4.0,AB
268 Rue Sainte-Catherine O,"{'OutdoorSeating': 'False', 'Ambience': 'None', 'BusinessParking': 'None', 'WiFi': ""'no'"", 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'BikeParking': 'True', 'Alcohol': ""'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True'}",hFLIA21X3y9oFdQS-OEpYg,"Ice Cream & Frozen Yogurt, Fast Food, Restaurants, Food",Montréal,"{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-20:0'}",1,45.506919,-73.566158,Dairy Queen - Orange Julius,H2X 2A1,7,3.0,QC
"3911 E Thomas Rd, Ste 4","{'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True'}",bSja2oCB8VunhYpHaMj9cw,"Food, Ice Cream & Frozen Yogurt, Desserts",Phoenix,"{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}",1,33.4796810184,-111.99729050190001,Water And Ice,85018,25,4.0,AZ
"8680 W Warm Springs Rd, Ste 110","{'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""'no'""}",eTUDAJdOHBwKa2yaD_jB6Q,"Ice Cream & Frozen Yogurt, Food",Las Vegas,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0,36.056136027,-115.2812204664,Golden Spoon Frozen Yogurt,89148,41,3.5,NV
2810 Boulevard de la Pinière,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False'}",hDQKcgFEer8LiZudW9boIA,"Chocolatiers & Shops, Ice Cream & Frozen Yogurt, Specialty Food, Food",Terrebonne,"{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",1,45.719280499999996,-73.69702009999999,Chocolats Favoris,J6X 0G4,4,5.0,QC
28300 Miles Rd,"{'WiFi': ""'no'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True'}",JBSG3zLXdG0BmSWp9hyHXw,"Ice Cream & Frozen Yogurt, Food",Solon,"{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:30', 'Saturday': '12:0-21:30', 'Sunday': '12:0-21:0'}",1,41.423957,-81.47822,Honey Hut,44139,13,4.0,OH
45 Crowfoot Terrace NW,"{'WiFi': ""'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'BikeParking': 'False'}",xBxVJfHNYz5bNMA5WVyGkw,"Food, Ice Cream & Frozen Yogurt",Calgary,,1,51.1269158,-114.2004743,Menchie's,T3G,4,4.0,AB
1096 N Concord Pkwy,,G3-X_9olVTCNRu8XsWiA8A,"Juice Bars & Smoothies, Shaved Ice, Food, Ice Cream & Frozen Yogurt, Desserts",Concord,"{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '11:0-21:30'}",0,35.4293545065,-80.60779101899999,JJ's Ice Cream and Fruit Bars,28027,3,4.5,NC
3204 Yonge Street,"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'Alcohol': ""u'none'"", 'HasTV': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True'}",lnZhnZzBiG5rD9brVv5uXA,"Event Planning & Services, Desserts, Fast Food, Party & Event Planning, Food, Ice Cream & Frozen Yogurt, Kosher, Restaurants",Toronto,"{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}",1,43.728342600000005,-79.4030979,Menchie's Frozen Yogurt,M4N 2L2,8,3.0,ON
5415 S Rainbow Blvd,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}",9HnIGXJcz_5dPP5Mh2IJ4Q,"Ice Cream & Frozen Yogurt, Food",Las Vegas,,0,36.0899638,-115.24282009999999,Island Frozen Yogurt,89118,3,1.5,NV
1865 Lakeshore Road W,{'RestaurantsPriceRange2': '2'},pmOHYhMH02zPzvrIOl8pIg,"Food, Ice Cream & Frozen Yogurt",Mississauga,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}",0,43.51582620000001,-79.6246765,Kiwi Kraze - Self Serve Frozen Yogurt,L5J 1J7,3,2.0,ON
180 Bloor Street W,"{'HasTV': 'False', 'Alcohol': ""u'beer_and_wine'"", 'WiFi': ""u'free'"", 'RestaurantsDelivery': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'RestaurantsTableService': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Caters': 'True', 'NoiseLevel': ""u'average'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}""}",dGuQLP6T2Jg3IIES8Lb2bA,"Soup, Sandwiches, Restaurants, Salad, Ice Cream & Frozen Yogurt, Food",Toronto,"{'Monday': '11:0-18:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '11:0-19:0', 'Sunday': '11:0-18:0'}",1,43.668857200000005,-79.3949978,Potbelly Sandwich Shop,M5S 2V6,28,3.5,ON
"665 S Green Valley Pkwy, Ste 100","{'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'free'"", 'RestaurantsPriceRange2': '2'}",-wwluPVyqIxtFLUAjpvN1A,"Ice Cream & Frozen Yogurt, Food",Henderson,"{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-17:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '11:30-22:0', 'Sunday': '11:30-21:0'}",1,36.003567,-115.083947,Menchie's,89052,25,4.5,NV
693 N Stephanie St,"{'RestaurantsPriceRange2': '1', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""'none'"", 'ByAppointmentOnly': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'False', 'BikeParking': 'True'}",ydmyfVtoFeoAhKGIsPiauQ,"Ice Cream & Frozen Yogurt, Local Flavor, Desserts, Food, Shaved Ice",Henderson,"{'Monday': '12:0-20:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",0,36.066484915,-115.0465885596,Rita's Italian Ice,89014,168,4.0,NV
510 S Mill Ave,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WiFi': ""u'no'""}",TPDZz-QugH0Tj9H4Ds95oQ,"Ice Cream & Frozen Yogurt, Food",Tempe,,0,33.425165,-111.940417,Cold Stone Creamery,85281,8,3.0,AZ
433 Jacques-Cartier Place,"{'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}",FpGbQSIxFuy_GwnHYcLXew,"Ice Cream & Frozen Yogurt, Food",Montréal,,1,45.5081128,-73.55301690000002,Ben & Jerry's,H2Y 3B1,14,3.0,QC
"3200 Las Vegas Blvd, Ste 8505","{'WheelchairAccessible': 'True', 'WiFi': ""'no'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'DogsAllowed': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'True'}",aJ1eLHO8kya-spuyVAYdow,"Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Desserts, Gelato, Food",Las Vegas,"{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}",1,36.1271286763,-115.1685472259,Sticks and Shakes,89109,6,2.0,NV
1597 Washington Pike,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}",bR7pmDHTjXh7fLEHQvEbXw,"Food, Specialty Food, Candy Stores, Ice Cream & Frozen Yogurt",Bridgeville,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-17:0'}",0,40.3828646,-80.0951019,The Sweet Shoppe & Nut House,15017,7,3.5,PA
309-C Chemin Du Bord-du-lac,"{'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'WiFi': ""u'free'""}",Vv16wcsEygJfoTtzTaafXQ,"Food, Desserts, Ice Cream & Frozen Yogurt, Coffee & Tea",Pointe-Claire,,1,45.42898579999999,-73.82672409999999,Le Bilboquet,H9S 4L6,7,4.0,QC
"2104 Kensington Road NW, Suite 7","{'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'Alcohol': ""u'none'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True'}",yDVsb2f-rGoeAQhjXahnZw,"Restaurants, Ice Cream & Frozen Yogurt, Desserts, Food, Cafes",Calgary,"{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '11:0-23:0'}",1,51.0528552,-114.10853940000001,Amato Gelato Cafe,T2N 3R7,86,3.5,AB
900 Rue Jean-Talon O,"{'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'none'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",OTNy5YN4uDCJlXTJMlEHJw,"Pakistani, Books, Mags, Music & Video, Food Trucks, Food Stands, Street Vendors, Restaurants, Ice Cream & Frozen Yogurt, Food, Music & DVDs, Shopping",Montréal,,1,45.5253873,-73.62494140000001,Chahat Vidéo & Variété,H3N 1S8,3,4.5,QC
"1649 S Stapley Dr, Ste 102","{'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""u'no'"", 'RestaurantsTakeOut': 'True'}",MTOirXmaG0JOc32HsnQwag,"Cupcakes, Custom Cakes, Ice Cream & Frozen Yogurt, Food",Mesa,"{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",1,33.3835901,-111.8027347,Cold Stone Creamery,85204,24,3.0,AZ
"The Distillery District, 32 Tank House Lane","{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'""}",yH0sMc0CE_k1aWbumt04xA,"Chocolatiers & Shops, Food, Ice Cream & Frozen Yogurt, Specialty Food, Desserts",Toronto,"{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '12:0-18:0'}",1,43.6503629853,-79.360290058,Soma Chocolatemaker,M5A 3C4,108,4.5,ON
1917 Queen Street East,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsTableService': 'False', 'WheelchairAccessible': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'DogsAllowed': 'False', 'RestaurantsGoodForGroups': 'False'}",bB9JPvR2d-I1jxSVlqN2DQ,"Restaurants, Sandwiches, Ice Cream & Frozen Yogurt, Food, Cafes, Coffee & Tea",Toronto,"{'Monday': '0:0-0:0', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30', 'Saturday': '8:0-17:30', 'Sunday': '10:0-21:0'}",1,43.6689076,-79.304192,Yum Croissant,M4L 1H3,7,3.5,ON
4070 Beechwood Blvd,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1'}",kcuz8QtDYfyFwVt1sWCHyw,"Food, Ice Cream & Frozen Yogurt",Pittsburgh,,0,40.4274093,-79.9382045,Brusters's Old Fashioned Ice Cream & Yogurt,15217,3,4.0,PA
"4954 Great Northern Mall, Unit 300","{'Caters': 'False', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'BikeParking': 'False'}",aq-3o1jgCafN3ixaCtFu7A,"Macarons, Ice Cream & Frozen Yogurt, Food, Desserts, Specialty Food",North Olmsted,"{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",0,41.41704,-81.905896,Sweet Freeze,44070,6,4.0,OH
